frame,time,val
20117,319.9019436999988,7
20135,320.2020503999993,9
20153,320.5019322999997,110
20171,320.8019709,3
20189,321.1018991000001,6
20207,321.40178559999913,105
20225,321.7009590999987,4
20243,322.0023545999993,2
20261,322.30194219999976,112
20279,322.60221309999906,7
20297,322.9024411999999,9
20315,323.2019436999999,105
20333,323.5018962999984,4
20351,323.8020668999998,2
20369,324.1021908999992,111
20387,324.40261289999944,1
20405,324.70202959999915,8
20423,325.00235279999833,110
20441,325.3020226999997,3
20459,325.6019828999997,6
20477,325.90195999999924,112
20495,326.2023272999995,7
20513,326.50191019999875,9
20531,326.80219639999996,111
20549,327.10185329999877,1
20567,327.4018757999984,8
20585,327.7026016999989,105
20603,328.0028085999984,4
20621,328.30440459999954,2
20639,328.60283199999867,111
20657,328.9023434999999,1
20675,329.2023258999998,8
20693,329.5025218999999,112
20711,329.8027106999998,7
20729,330.1021474999998,9
20747,330.4018877999988,111
20765,330.7017916999994,1
20783,331.0018278999996,8
20801,331.30216199999995,105
20819,331.60207489999993,4
20837,331.90220299999964,2
20855,332.2030292999989,112
20873,332.50196959999994,7
20891,332.8019889999996,9
20909,333.10211829999935,105
20927,333.40184619999854,4
20945,333.70211839999865,2
20963,334.0014923999988,110
20981,334.30186689999937,3
20999,334.6025572999988,6
21017,334.9018456999984,112
21035,335.2131946999998,7
21053,335.5019225999986,9
21071,335.80241469999964,105
21089,336.10272839999925,4
21107,336.40194859999974,2
21125,336.70196769999893,111
21143,337.0020877999996,1
21161,337.30250739999974,8
21179,337.60211459999846,112
21197,337.90248989999964,7
21215,338.2018728999992,9
21233,338.5020846999996,110
21251,338.8022141000001,3
21269,339.10220819999995,6
21287,339.4019580999993,111
21305,339.7020873999991,1
21323,340.0034339999984,8
21341,340.3023725999992,105
21359,340.6022704999996,4
21377,340.9043391999985,2
21395,341.2022631999989,111
21413,341.50199969999994,1
21431,341.83161309999923,8
21449,342.1187054999991,110
21467,342.4191364999988,3
21485,342.7192070000001,6
21503,343.0187984999993,112
21521,343.3191259999985,7
21539,343.6193094999999,9
21557,343.9193472999996,110
21575,344.2237938999988,3
21593,344.5189617999986,6
21611,344.81871559999854,111
21629,345.11907639999845,1
21647,345.418549,8
21665,345.7190073999991,110
21683,346.01903989999846,3
21701,346.31768049999846,6
21719,346.65597849999904,112
21737,346.9519504,7
21755,347.2519395999989,9
21773,347.5522211999996,111
21791,347.8521383999996,1
21809,348.1526060999986,8
21827,348.45215879999887,105
21845,348.88929069999904,4
21863,349.18530869999995,2
21881,349.4857579999989,111
21899,349.7857731999993,1
21917,350.0860210999999,8
21935,350.38576680000006,110
21953,350.6854199999998,3
21971,350.9853125999998,6
21989,351.2854372999991,112
22007,351.58530449999853,7
22025,351.8857188999991,9
22043,352.18543659999887,105
22061,352.4862089999988,4
22079,352.785459499999,2
22097,353.0853001999985,111
22115,353.3860113999999,1
22133,353.6856082999984,8
22151,353.98557719999917,112
22169,354.2857449999992,7
22187,354.5869556999987,9
22205,354.8854503999992,111
22223,355.1843145999992,1
22241,355.4842252999988,8
22259,355.78463889999875,110
22277,356.0846770999997,3
22295,356.392597,6
22313,356.6861958999998,111
22331,356.9861498999999,1
22349,357.2862041999997,8
22367,357.58608399999866,110
22385,357.88615219999883,3
22403,358.1860586999992,6
22421,358.4846644999998,111
22439,358.7846894999984,1
22457,359.08465069999875,8
22475,359.38619429999926,105
22493,359.6861539999991,4
22511,359.9861910999989,2
