frame,global_time,section_id,section_time,type,val
1675,62.57060486500268,4,27.92988712299848,frame,111
1693,62.86962258600397,4,28.228904804003832,frame,1
1711,63.170816045007086,4,28.530098474002443,frame,8
1729,63.47041261300183,4,28.82969478900486,frame,112
1747,63.770821359001275,4,29.13010356900486,frame,7
1765,64.0710589030059,4,29.430341086001135,frame,9
1783,64.37131331100682,4,29.730595607004943,frame,105
1801,64.6714764290009,4,30.030758817003516,frame,4
1819,64.97125831200538,4,30.330540784998448,frame,2
1837,65.27148136500182,4,30.630763740002294,frame,111
1855,65.57154617000197,4,30.93082861500443,frame,1
1873,65.8718387090048,4,31.231120983000437,frame,8
1891,66.17196832300397,4,31.531250536005246,frame,112
1909,66.471761315006,4,31.831043491001765,frame,7
1927,66.77280455200525,4,32.13208679300442,frame,9
1945,67.07223365100072,4,32.431516046999604,frame,110
